freq;freq_label;unit;unit_label;wstatus;wstatus_label;nace_r2;nace_r2_label;geo;geo_label;time;time_label;value
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT119;Ave;1995;1995;0.05
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT119;Ave;1995;1995;0.05
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT119;Ave;1995;1995;0.05
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT119;Ave;1995;1995;0.06
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT119;Ave;1995;1995;0.06
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11A;Área Metropolitana do Porto;1995;1995;0.09
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11A;Área Metropolitana do Porto;1995;1995;0.08
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11A;Área Metropolitana do Porto;1995;1995;0.07
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11A;Área Metropolitana do Porto;1995;1995;0.07
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SELF;Self-employed persons;J;Information and communication;PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;EMP;Employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.07
A;Annual;THS;Thousand;SAL;Employees;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.06
A;Annual;THS;Thousand;SELF;Self-employed persons;K-N;"Financial and insurance activities; real estate activities; professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;EMP;Employed persons;K;Financial and insurance activities;PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;SAL;Employees;K;Financial and insurance activities;PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT11A;Área Metropolitana do Porto;1995;1995;0.05
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11A;Área Metropolitana do Porto;1995;1995;0.04
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.52
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.52
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.51
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT11B;Alto Tâmega e Barroso;1995;1995;0.53
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT11B;Alto Tâmega e Barroso;1995;1995;0.53
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;SAL;Employees;B-E;Industry (except construction);PT11B;Alto Tâmega e Barroso;1995;1995;0.55
A;Annual;THS;Thousand;SELF;Self-employed persons;B-E;Industry (except construction);PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;EMP;Employed persons;C;Manufacturing;PT11B;Alto Tâmega e Barroso;1995;1995;0.55
A;Annual;THS;Thousand;SAL;Employees;C;Manufacturing;PT11B;Alto Tâmega e Barroso;1995;1995;0.53
A;Annual;THS;Thousand;SELF;Self-employed persons;C;Manufacturing;PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;EMP;Employed persons;F;Construction;PT11B;Alto Tâmega e Barroso;1995;1995;0.53
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT11B;Alto Tâmega e Barroso;1995;1995;0.56
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11B;Alto Tâmega e Barroso;1995;1995;0.55
A;Annual;THS;Thousand;SAL;Employees;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;SELF;Self-employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11B;Alto Tâmega e Barroso;1995;1995;0.54
A;Annual;THS;Thousand;EMP;Employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.52
A;Annual;THS;Thousand;SAL;Employees;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.51
A;Annual;THS;Thousand;SELF;Self-employed persons;G-I;Wholesale and retail trade, transport, accommodation and food service activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.48
A;Annual;THS;Thousand;EMP;Employed persons;J;Information and communication;PT11B;Alto Tâmega e Barroso;1995;1995;0.47
A;Annual;THS;Thousand;SAL;Employees;J;Information and communication;PT11B;Alto Tâmega e Barroso;1995;1995;0.45
A;Annual;THS;Thousand;SELF;Self-employed persons;K;Financial and insurance activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.15
A;Annual;THS;Thousand;EMP;Employed persons;L;Real estate activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.15
A;Annual;THS;Thousand;SAL;Employees;L;Real estate activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.14
A;Annual;THS;Thousand;SELF;Self-employed persons;L;Real estate activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.14
A;Annual;THS;Thousand;EMP;Employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11B;Alto Tâmega e Barroso;1995;1995;0.14
A;Annual;THS;Thousand;SAL;Employees;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11B;Alto Tâmega e Barroso;1995;1995;0.14
A;Annual;THS;Thousand;SELF;Self-employed persons;M_N;"Professional, scientific and technical activities; administrative and support service activities";PT11B;Alto Tâmega e Barroso;1995;1995;0.14
A;Annual;THS;Thousand;EMP;Employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;SAL;Employees;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;SELF;Self-employed persons;O-U;"Public administration and defence; compulsory social security; education; human health and social work activities; arts, entertainment and recreation, repair of household goods and other services";PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;EMP;Employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;SAL;Employees;O-Q;Public administration, defence, education, human health and social work activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;SELF;Self-employed persons;O-Q;Public administration, defence, education, human health and social work activities;PT11B;Alto Tâmega e Barroso;1995;1995;0.12
A;Annual;THS;Thousand;EMP;Employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT11B;Alto Tâmega e Barroso;1995;1995;0.12
A;Annual;THS;Thousand;SAL;Employees;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT11B;Alto Tâmega e Barroso;1995;1995;0.12
A;Annual;THS;Thousand;SELF;Self-employed persons;R-U;"Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies";PT11B;Alto Tâmega e Barroso;1995;1995;0.13
A;Annual;THS;Thousand;EMP;Employed persons;TOTAL;Total - all NACE activities;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;SAL;Employees;TOTAL;Total - all NACE activities;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;SELF;Self-employed persons;TOTAL;Total - all NACE activities;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;EMP;Employed persons;A;Agriculture, forestry and fishing;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;SAL;Employees;A;Agriculture, forestry and fishing;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;SELF;Self-employed persons;A;Agriculture, forestry and fishing;PT11C;Tâmega e Sousa;1995;1995;0.13
A;Annual;THS;Thousand;EMP;Employed persons;B-E;Industry (except construction);PT11C;Tâmega e Sousa;1995;1995;0.12
A;Annual;THS;Thousand;SAL;Employees;F;Construction;PT11C;Tâmega e Sousa;1995;1995;3.54
A;Annual;THS;Thousand;SELF;Self-employed persons;F;Construction;PT11C;Tâmega e Sousa;1995;1995;3.51
A;Annual;THS;Thousand;EMP;Employed persons;G-J;"Wholesale and retail trade; transport; accommodation and food service activities; information and communication";PT11C;Tâmega e Sousa;1995;1995;3.4
