freq;freq_label;indic_de;indic_de_label;unit;unit_label;geo;geo_label;time;time_label;value
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT193;Região de Leiria;2020;2020;1.5
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT194;Viseu Dão Lafões;2020;2020;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT194;Viseu Dão Lafões;2020;2020;1.63
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT194;Viseu Dão Lafões;2020;2020;1.81
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT194;Viseu Dão Lafões;2020;2020;1.74
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT194;Viseu Dão Lafões;2020;2020;1.75
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT194;Viseu Dão Lafões;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT195;Beira Baixa;2020;2020;1.77
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT195;Beira Baixa;2020;2020;1.75
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT195;Beira Baixa;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT195;Beira Baixa;2020;2020;1.49
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT195;Beira Baixa;2020;2020;1.53
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT196;Beiras e Serra da Estrela;2020;2020;1.46
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT196;Beiras e Serra da Estrela;2020;2020;1.56
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT196;Beiras e Serra da Estrela;2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2020;2020;1.55
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT196;Beiras e Serra da Estrela;2020;2020;1.61
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT196;Beiras e Serra da Estrela;2020;2020;1.57
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A;Grande Lisboa;2020;2020;1.6
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A;Grande Lisboa;2020;2020;1.51
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A;Grande Lisboa;2020;2020;1.74
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A;Grande Lisboa;2020;2020;1.75
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2020;2020;1.83
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1A0;Grande Lisboa;2020;2020;1.91
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1A0;Grande Lisboa;2020;2020;1.79
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1A0;Grande Lisboa;2020;2020;1.74
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1A0;Grande Lisboa;2020;2020;1.73
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1A0;Grande Lisboa;2020;2020;1.78
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B;Península de Setúbal;2020;2020;1.67
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B;Península de Setúbal;2020;2020;1.48
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2020;2020;1.56
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B;Península de Setúbal;2020;2020;1.55
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B;Península de Setúbal;2020;2020;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2020;2020;1.68
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1B0;Península de Setúbal;2020;2020;1.65
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1B0;Península de Setúbal;2020;2020;1.67
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2020;2020;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1B0;Península de Setúbal;2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1B0;Península de Setúbal;2020;2020;1.56
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C;Alentejo;2020;2020;1.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C;Alentejo;2020;2020;1.66
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C;Alentejo;2020;2020;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C;Alentejo;2020;2020;1.95
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C;Alentejo;2020;2020;1.93
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C1;Alentejo Litoral;2020;2020;1.83
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C1;Alentejo Litoral;2020;2020;1.89
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C1;Alentejo Litoral;2020;2020;1.65
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2020;2020;1.91
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C1;Alentejo Litoral;2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C1;Alentejo Litoral;2020;2020;1.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C2;Baixo Alentejo;2020;2020;1.46
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C2;Baixo Alentejo;2020;2020;1.41
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C2;Baixo Alentejo;2020;2020;1.55
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C2;Baixo Alentejo;2020;2020;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C3;Alto Alentejo;2020;2020;1.53
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C3;Alto Alentejo;2020;2020;1.42
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C3;Alto Alentejo;2020;2020;1.36
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2020;2020;1.3
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C3;Alto Alentejo;2020;2020;1.26
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2020;2020;1.33
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1C4;Alentejo Central;2020;2020;1.29
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1C4;Alentejo Central;2020;2020;1.36
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2020;2020;1.34
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1C4;Alentejo Central;2020;2020;1.32
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1C4;Alentejo Central;2020;2020;1.26
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2020;2020;1.32
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D;Oeste e Vale do Tejo;2020;2020;1.3
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D;Oeste e Vale do Tejo;2020;2020;1.22
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D;Oeste e Vale do Tejo;2020;2020;1.16
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D;Oeste e Vale do Tejo;2020;2020;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D1;Oeste;2020;2020;1.29
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D1;Oeste;2020;2020;1.4
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D1;Oeste;2020;2020;1.39
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D1;Oeste;2020;2020;1.37
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D1;Oeste;2020;2020;1.34
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D1;Oeste;2020;2020;1.26
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2020;2020;1.44
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D2;Médio Tejo;2020;2020;1.17
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D2;Médio Tejo;2020;2020;1.21
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D2;Médio Tejo;2020;2020;1.36
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D2;Médio Tejo;2020;2020;1.43
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2020;2020;1.62
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1D3;Lezíria do Tejo;2020;2020;1.67
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1D3;Lezíria do Tejo;2020;2020;1.54
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1D3;Lezíria do Tejo;2020;2020;1.55
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1D3;Lezíria do Tejo;2020;2020;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT1D3;Lezíria do Tejo;2020;2020;1.55
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2020;2020;1.41
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT2;Região Autónoma dos Açores;2020;2020;1.54
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2020;2020;1.62
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT2;Região Autónoma dos Açores;2020;2020;1.62
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT2;Região Autónoma dos Açores;2020;2020;1.81
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2020;2020;1.63
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT20;Região Autónoma dos Açores;2020;2020;1.67
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT20;Região Autónoma dos Açores;2020;2020;1.75
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT20;Região Autónoma dos Açores;2020;2020;1.62
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT20;Região Autónoma dos Açores;2020;2020;1.7
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT20;Região Autónoma dos Açores;2020;2020;1.62
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT200;Região Autónoma dos Açores;2020;2020;1.56
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT200;Região Autónoma dos Açores;2020;2020;1.55
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT200;Região Autónoma dos Açores;2020;2020;1.59
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT200;Região Autónoma dos Açores;2020;2020;1.72
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT200;Região Autónoma dos Açores;2020;2020;1.74
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT3;Região Autónoma da Madeira;2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT3;Região Autónoma da Madeira;2020;2020;1.69
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT3;Região Autónoma da Madeira;2020;2020;1.62
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT3;Região Autónoma da Madeira;2020;2020;1.66
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT3;Região Autónoma da Madeira;2020;2020;1.51
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT3;Região Autónoma da Madeira;2020;2020;1.53
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT30;Região Autónoma da Madeira;2020;2020;1.78
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT30;Região Autónoma da Madeira;2020;2020;1.79
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT30;Região Autónoma da Madeira;2020;2020;1.91
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT30;Região Autónoma da Madeira;2020;2020;1.9
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT30;Região Autónoma da Madeira;2020;2020;1.86
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2020;2020;1.92
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT300;Região Autónoma da Madeira;2020;2020;1.93
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT300;Região Autónoma da Madeira;2020;2020;2.01
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2020;2020;1.84
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT300;Região Autónoma da Madeira;2020;2020;1.72
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT;Portugal;2021;2021;1.17
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT;Portugal;2021;2021;1.21
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT;Portugal;2021;2021;1.28
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT;Portugal;2021;2021;1.31
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT;Portugal;2021;2021;1.31
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT1;Continente;2021;2021;1.38
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT1;Continente;2021;2021;1.38
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT1;Continente;2021;2021;1.44
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT1;Continente;2021;2021;1.35
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT1;Continente;2021;2021;1.23
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11;Norte;2021;2021;1.23
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11;Norte;2021;2021;1.22
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11;Norte;2021;2021;1.32
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11;Norte;2021;2021;1.36
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11;Norte;2021;2021;1.35
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11;Norte;2021;2021;1.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT111;Alto Minho;2021;2021;1.39
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT111;Alto Minho;2021;2021;1.46
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT111;Alto Minho;2021;2021;1.41
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT111;Alto Minho;2021;2021;1.33
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT111;Alto Minho;2021;2021;1.29
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT111;Alto Minho;2021;2021;1.3
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT112;Cávado;2021;2021;1.33
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT112;Cávado;2021;2021;1.42
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT112;Cávado;2021;2021;1.45
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT112;Cávado;2021;2021;1.48
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT112;Cávado;2021;2021;1.49
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT112;Cávado;2021;2021;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT119;Ave;2021;2021;1.55
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT119;Ave;2021;2021;1.5
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT119;Ave;2021;2021;1.43
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT119;Ave;2021;2021;1.31
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT119;Ave;2021;2021;1.38
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11A;Área Metropolitana do Porto;2021;2021;1.44
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11A;Área Metropolitana do Porto;2021;2021;1.47
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11A;Área Metropolitana do Porto;2021;2021;1.53
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11A;Área Metropolitana do Porto;2021;2021;1.54
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11A;Área Metropolitana do Porto;2021;2021;1.53
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11A;Área Metropolitana do Porto;2021;2021;1.57
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11B;Alto Tâmega e Barroso;2021;2021;1.5
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11B;Alto Tâmega e Barroso;2021;2021;1.41
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2021;2021;1.29
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11B;Alto Tâmega e Barroso;2021;2021;1.29
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11B;Alto Tâmega e Barroso;2021;2021;1.4
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11C;Tâmega e Sousa;2021;2021;1.45
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11C;Tâmega e Sousa;2021;2021;1.44
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11C;Tâmega e Sousa;2021;2021;1.44
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2021;2021;1.49
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11C;Tâmega e Sousa;2021;2021;1.53
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11C;Tâmega e Sousa;2021;2021;1.51
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11D;Douro;2021;2021;1.44
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11D;Douro;2021;2021;1.48
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11D;Douro;2021;2021;1.49
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11D;Douro;2021;2021;1.55
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11D;Douro;2021;2021;1.61
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11D;Douro;2021;2021;1.65
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT11E;Terras de Trás-os-Montes;2021;2021;1.67
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT11E;Terras de Trás-os-Montes;2021;2021;1.7
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT11E;Terras de Trás-os-Montes;2021;2021;1.73
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2021;2021;1.79
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT11E;Terras de Trás-os-Montes;2021;2021;1.79
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT11E;Terras de Trás-os-Montes;2021;2021;1.72
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT15;Algarve;2021;2021;1.52
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT15;Algarve;2021;2021;1.57
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT15;Algarve;2021;2021;1.64
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT15;Algarve;2021;2021;1.68
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT15;Algarve;2021;2021;1.68
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT150;Algarve;2021;2021;1.73
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT150;Algarve;2021;2021;1.78
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT150;Algarve;2021;2021;1.83
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT150;Algarve;2021;2021;1.86
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT150;Algarve;2021;2021;1.77
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2021;2021;1.47
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16;Centro (PT) (NUTS 2021);2021;2021;1.53
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16;Centro (PT) (NUTS 2021);2021;2021;1.58
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16;Centro (PT) (NUTS 2021);2021;2021;1.62
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16;Centro (PT) (NUTS 2021);2021;2021;1.65
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16;Centro (PT) (NUTS 2021);2021;2021;1.66
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2021;2021;1.68
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16B;Oeste (NUTS 2021);2021;2021;1.73
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16B;Oeste (NUTS 2021);2021;2021;1.72
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2021;2021;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16B;Oeste (NUTS 2021);2021;2021;1.75
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16B;Oeste (NUTS 2021);2021;2021;1.71
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.65
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.57
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.49
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.41
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.35
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16D;Região de Aveiro (NUTS 2021);2021;2021;1.37
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.46
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.32
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.26
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.71
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.71
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16E;Região de Coimbra (NUTS 2021);2021;2021;1.65
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.57
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.49
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.41
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.35
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.37
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16F;Região de Leiria (NUTS 2021);2021;2021;1.46
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.32
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.26
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.74
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.79
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.73
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16G;Viseu Dão Lafões (NUTS 2021);2021;2021;1.64
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.54
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.44
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.4
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.39
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.49
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16H;Beira Baixa (NUTS 2021);2021;2021;1.33
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16I;Médio Tejo (NUTS 2021);2021;2021;1.28
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16I;Médio Tejo (NUTS 2021);2021;2021;1.78
A;Annual;AGEMOTH;Mean age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2021;2021;1.69
A;Annual;MEDAGEMOTH;Median age of women at childbirth;YR;Year;PT16I;Médio Tejo (NUTS 2021);2021;2021;1.59
A;Annual;TOTFERRT;Total fertility rate;YR;Year;PT16I;Médio Tejo (NUTS 2021);2021;2021;1.45
A;Annual;AGEMOTH;Mean age of women at childbirth;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2021;2021;1.39
A;Annual;MEDAGEMOTH;Median age of women at childbirth;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2021;2021;1.33
A;Annual;TOTFERRT;Total fertility rate;NR;Number;PT16J;Beiras e Serra da Estrela (NUTS 2021);2021;2021;1.35
