freq;freq_label;unit;unit_label;icha11_hc;icha11_hc_label;geo;geo_label;time;time_label;value
A;Annual;NAC_HAB;National currency per inhabitant;HC5;Medical goods (non-specified by function);PT;Portugal;1992;1992;6792.4
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC5;Medical goods (non-specified by function);PT;Portugal;1992;1992;6503.49
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC5;Medical goods (non-specified by function);PT;Portugal;1992;1992;6067.27
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC5;Medical goods (non-specified by function);PT;Portugal;1992;1992;6041.3
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC5;Medical goods (non-specified by function);PT;Portugal;1992;1992;6092.49
A;Annual;MIO_EUR;Million euro;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;6272.97
A;Annual;EUR_HAB;Euro per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;6697.42
A;Annual;MIO_NAC;Million units of national currency;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;7060.52
A;Annual;NAC_HAB;National currency per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;7488.49
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;7901.55
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;7605.55
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;8540.39
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC51;Pharmaceuticals and other medical non-durable goods;PT;Portugal;1992;1992;9273.14
A;Annual;MIO_EUR;Million euro;HC511;Prescribed medicines;PT;Portugal;1992;1992;9883.59
A;Annual;EUR_HAB;Euro per inhabitant;HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC511;Prescribed medicines;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC512;Over-the-counter medicines;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC513;Other medical non-durable goods;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC513;Other medical non-durable goods;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC513;Other medical non-durable goods;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC513;Other medical non-durable goods;PT;Portugal;1992;1992;690.81
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC513;Other medical non-durable goods;PT;Portugal;1992;1992;724.03
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC513;Other medical non-durable goods;PT;Portugal;1992;1992;808.57
A;Annual;MIO_EUR;Million euro;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;888.13
A;Annual;EUR_HAB;Euro per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;968.3
A;Annual;MIO_NAC;Million units of national currency;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1058.71
A;Annual;NAC_HAB;National currency per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1168.38
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1387.22
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1654.09
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1514.47
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC52;Therapeutic appliances and other medical durable goods;PT;Portugal;1992;1992;1854.52
A;Annual;MIO_EUR;Million euro;HC6;Preventive care;PT;Portugal;1992;1992;2040.9
A;Annual;EUR_HAB;Euro per inhabitant;HC6;Preventive care;PT;Portugal;1992;1992;2602.44
A;Annual;MIO_NAC;Million units of national currency;HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC6;Preventive care;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC61;Information, education and counseling programmes;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC62;Immunisation programmes;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC63;Early disease detection programmes;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC63;Early disease detection programmes;PT;Portugal;1992;1992;826.71
A;Annual;MIO_NAC;Million units of national currency;HC63;Early disease detection programmes;PT;Portugal;1992;1992;914.85
A;Annual;NAC_HAB;National currency per inhabitant;HC63;Early disease detection programmes;PT;Portugal;1992;1992;946.34
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC63;Early disease detection programmes;PT;Portugal;1992;1992;1000.09
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC63;Early disease detection programmes;PT;Portugal;1992;1992;1097.29
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC63;Early disease detection programmes;PT;Portugal;1992;1992;1196.43
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC63;Early disease detection programmes;PT;Portugal;1992;1992;1276.18
A;Annual;MIO_EUR;Million euro;HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;1470.15
A;Annual;EUR_HAB;Euro per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;1571.51
A;Annual;MIO_NAC;Million units of national currency;HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;1717.36
A;Annual;NAC_HAB;National currency per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC64;Healthy condition monitoring programmes;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC65;Epidemiological surveillance and risk and disease control programmes;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC66;Preparing for disaster and emergency response programmes;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1413.82
A;Annual;EUR_HAB;Euro per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1390.18
A;Annual;MIO_NAC;Million units of national currency;HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1157.94
A;Annual;NAC_HAB;National currency per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1215.37
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1357.11
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1361.42
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1458.8
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC7;Governance and health system and financing administration;PT;Portugal;1992;1992;1626.39
A;Annual;MIO_EUR;Million euro;HC71;Governance and health system administration;PT;Portugal;1992;1992;1627.52
A;Annual;EUR_HAB;Euro per inhabitant;HC71;Governance and health system administration;PT;Portugal;1992;1992;1841.24
A;Annual;MIO_NAC;Million units of national currency;HC71;Governance and health system administration;PT;Portugal;1992;1992;1953.84
A;Annual;NAC_HAB;National currency per inhabitant;HC71;Governance and health system administration;PT;Portugal;1992;1992;2070.66
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC71;Governance and health system administration;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC71;Governance and health system administration;PT;Portugal;1992;1992;
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC71;Governance and health system administration;PT;Portugal;1992;1992;
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC71;Governance and health system administration;PT;Portugal;1992;1992;
A;Annual;MIO_EUR;Million euro;HC72;Administration of health financing;PT;Portugal;1992;1992;
A;Annual;EUR_HAB;Euro per inhabitant;HC72;Administration of health financing;PT;Portugal;1992;1992;
A;Annual;MIO_NAC;Million units of national currency;HC72;Administration of health financing;PT;Portugal;1992;1992;
A;Annual;NAC_HAB;National currency per inhabitant;HC72;Administration of health financing;PT;Portugal;1992;1992;
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC72;Administration of health financing;PT;Portugal;1992;1992;
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC72;Administration of health financing;PT;Portugal;1992;1992;2493.9
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC72;Administration of health financing;PT;Portugal;1992;1992;2826.12
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC72;Administration of health financing;PT;Portugal;1992;1992;2905.62
A;Annual;MIO_EUR;Million euro;HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;3072.87
A;Annual;EUR_HAB;Euro per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;3457.89
A;Annual;MIO_NAC;Million units of national currency;HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;3754.96
A;Annual;NAC_HAB;National currency per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;4125.16
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;4349.85
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;4662.66
A;Annual;PC_GDP;Percentage of gross domestic product (GDP);HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;4859.03
A;Annual;PC_CHE;Percentual share of total current health expenditure (CHE);HC_UNK;Other health care services unknown;PT;Portugal;1992;1992;5084.86
A;Annual;MIO_EUR;Million euro;HCR1;Long-term care (social);PT;Portugal;1992;1992;5243.69
A;Annual;EUR_HAB;Euro per inhabitant;HCR1;Long-term care (social);PT;Portugal;1992;1992;5591.18
A;Annual;MIO_NAC;Million units of national currency;HCR1;Long-term care (social);PT;Portugal;1992;1992;6017.5
A;Annual;NAC_HAB;National currency per inhabitant;HCR1;Long-term care (social);PT;Portugal;1992;1992;6193.81
A;Annual;MIO_PPS;Million purchasing power standards (PPS);HCR1;Long-term care (social);PT;Portugal;1992;1992;6609.58
A;Annual;PPS_HAB;Purchasing power standard (PPS) per inhabitant;HCR1;Long-term care (social);PT;Portugal;1992;1992;6607.46
