ano;trimestre;regiao;faixa_etaria;cod_capitulo;desc_capitulo;taxa_internamento;taxa_mortalidade
2021;Primeiro;Região de Saúde do Algarve;[45-65[;14;Doenças do aparelho geniturinário;6.13;5.06
2021;Primeiro;Região de Saúde do Algarve;[45-65[;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.53;0.0
2021;Primeiro;Região de Saúde do Algarve;[45-65[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.33;23.33
2021;Segundo;Região de Saúde LVT;[5-15[;9;Doenças do aparelho circulatório;2.09;3.23
2021;Segundo;Região de Saúde LVT;[5-15[;14;Doenças do aparelho geniturinário;4.05;0.0
2021;Segundo;Região de Saúde LVT;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;6.95;0.0
2021;Segundo;Região de Saúde LVT;[5-15[;22;Códigos para fins especiais;0.2;0.0
2021;Segundo;Região de Saúde LVT;[65-120[;2;Neoplasias;12.29;14.0
2021;Segundo;Região de Saúde LVT;[65-120[;6;Doenças do sistema nervoso;1.96;10.4
2021;Segundo;Região de Saúde LVT;[65-120[;7;Doenças do olho e anexos;0.66;0.0
2021;Segundo;Região de Saúde LVT;[65-120[;10;Doenças do aparelho respiratório;9.52;23.76
2021;Segundo;Região de Saúde LVT;[65-120[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.19;1.75
2021;Segundo;Região de Saúde LVT;[65-120[;14;Doenças do aparelho geniturinário;10.57;8.04
2021;Segundo;Região de Saúde do Alentejo;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.16;0.0
2021;Segundo;Região de Saúde do Alentejo;[0-1[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.16;0.0
2021;Segundo;Região de Saúde do Alentejo;[1-5[;6;Doenças do sistema nervoso;4.26;0.0
2021;Segundo;Região de Saúde do Alentejo;[1-5[;9;Doenças do aparelho circulatório;2.13;0.0
2021;Segundo;Região de Saúde do Alentejo;[15-25[;2;Neoplasias;0.37;0.0
2021;Segundo;Região de Saúde do Alentejo;[15-25[;12;Doenças da pele e do tecido subcutâneo;1.47;0.0
2022;Quarto;Região de Saúde do Alentejo;[5-15[;4;Doenças endócrinas, nutricionais e metabólicas;4.44;0.0
2022;Quarto;Região de Saúde do Alentejo;[5-15[;10;Doenças do aparelho respiratório;22.22;0.0
2022;Quarto;Região de Saúde do Alentejo;[5-15[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;4.44;0.0
2022;Quarto;Região de Saúde do Alentejo;[5-15[;14;Doenças do aparelho geniturinário;3.33;0.0
2022;Quarto;Região de Saúde do Alentejo;[5-15[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;13.33;0.0
2022;Quarto;Região de Saúde do Alentejo;[65-120[;2;Neoplasias;8.52;21.55
2022;Quarto;Região de Saúde do Alentejo;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.81;9.09
2022;Quarto;Região de Saúde do Alentejo;[65-120[;6;Doenças do sistema nervoso;1.05;4.65
2022;Quarto;Região de Saúde do Alentejo;[65-120[;7;Doenças do olho e anexos;0.51;0.0
2022;Quarto;Região de Saúde do Alentejo;[65-120[;10;Doenças do aparelho respiratório;13.81;25.18
2022;Quarto;Região de Saúde do Alentejo;[65-120[;12;Doenças da pele e do tecido subcutâneo;0.78;18.75
2022;Quarto;Região de Saúde do Alentejo;[65-120[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;6.83;2.15
2022;Quarto;Região de Saúde do Alentejo;[65-120[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.77;13.27
2022;Quarto;Região de Saúde do Alentejo;[65-120[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.76;0.0
2022;Quarto;Região de Saúde do Algarve;[0-1[;1;Algumas doenças infecciosas e parasitárias;0.18;0.0
2022;Quarto;Região de Saúde do Algarve;[0-1[;11;Doenças do aparelho digestivo;0.36;0.0
2022;Quarto;Região de Saúde do Algarve;[1-5[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;5.26;0.0
2022;Quarto;Região de Saúde do Algarve;[1-5[;14;Doenças do aparelho geniturinário;3.76;0.0
2022;Quarto;Região de Saúde do Algarve;[1-5[;22;Códigos para fins especiais;2.26;0.0
2022;Quarto;Região de Saúde do Algarve;[15-25[;1;Algumas doenças infecciosas e parasitárias;0.28;0.0
2022;Segundo;Região de Saúde do Norte;[5-15[;10;Doenças do aparelho respiratório;18.46;0.37
2022;Segundo;Região de Saúde do Norte;[5-15[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;5.85;0.0
2022;Segundo;Região de Saúde do Norte;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.88;2.9
2022;Segundo;Região de Saúde do Norte;[65-120[;10;Doenças do aparelho respiratório;12.33;19.1
2022;Segundo;Região de Saúde do Norte;[65-120[;14;Doenças do aparelho geniturinário;8.54;7.92
2022;Terceiro;Região de Saúde LVT;[0-1[;2;Neoplasias;0.03;0.0
2022;Terceiro;Região de Saúde LVT;[0-1[;7;Doenças do olho e anexos;0.11;0.0
2022;Terceiro;Região de Saúde LVT;[0-1[;8;Doenças do ouvido e da apófise mastóide;0.05;0.0
2022;Terceiro;Região de Saúde LVT;[0-1[;10;Doenças do aparelho respiratório;2.5;0.53
2022;Terceiro;Região de Saúde LVT;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.05;0.0
2022;Terceiro;Região de Saúde LVT;[0-1[;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.24;0.0
2022;Terceiro;Região de Saúde LVT;[1-5[;2;Neoplasias;3.02;3.7
2022;Terceiro;Região de Saúde LVT;[1-5[;7;Doenças do olho e anexos;0.78;0.0
2021;Primeiro;Região de Saúde do Algarve;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;12.5;0.0
2021;Primeiro;Região de Saúde do Algarve;[65-120[;2;Neoplasias;9.73;25.38
2021;Primeiro;Região de Saúde do Algarve;[65-120[;7;Doenças do olho e anexos;0.06;0.0
2021;Primeiro;Região de Saúde do Algarve;[65-120[;10;Doenças do aparelho respiratório;11.37;41.62
2021;Primeiro;Região de Saúde do Algarve;[65-120[;11;Doenças do aparelho digestivo;8.54;13.59
2021;Primeiro;Região de Saúde do Algarve;[65-120[;12;Doenças da pele e do tecido subcutâneo;0.51;11.76
2021;Primeiro;Região de Saúde do Algarve;[65-120[;14;Doenças do aparelho geniturinário;6.85;23.04
2021;Primeiro;Região de Saúde do Centro;[0-1[;9;Doenças do aparelho circulatório;0.04;0.0
2021;Primeiro;Região de Saúde do Centro;[0-1[;11;Doenças do aparelho digestivo;0.38;0.0
2021;Primeiro;Região de Saúde do Centro;[0-1[;12;Doenças da pele e do tecido subcutâneo;0.15;0.0
2021;Primeiro;Região de Saúde do Centro;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.83;0.0
2021;Primeiro;Região de Saúde do Centro;[1-5[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;3.16;0.0
2021;Primeiro;Região de Saúde do Centro;[1-5[;6;Doenças do sistema nervoso;3.95;0.0
2021;Primeiro;Região de Saúde do Centro;[1-5[;8;Doenças do ouvido e da apófise mastóide;2.77;0.0
2021;Primeiro;Região de Saúde do Centro;[1-5[;16;Algumas condições originadas no período perinatal;1.58;0.0
2021;Primeiro;Região de Saúde do Centro;[1-5[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;11.86;0.0
2021;Primeiro;Região de Saúde do Centro;[15-25[;2;Neoplasias;4.17;2.33
2021;Primeiro;Região de Saúde do Centro;[15-25[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.48;0.0
2021;Segundo;Região de Saúde do Alentejo;[15-25[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;2.56;0.0
2021;Segundo;Região de Saúde do Alentejo;[15-25[;19;Lesões, envenenamento e algumas outras consequências de causas externas;10.99;0.0
2021;Segundo;Região de Saúde do Alentejo;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.38;0.0
2021;Segundo;Região de Saúde do Alentejo;[25-45[;10;Doenças do aparelho respiratório;4.21;2.27
2021;Segundo;Região de Saúde do Alentejo;[25-45[;11;Doenças do aparelho digestivo;9.94;0.0
2021;Segundo;Região de Saúde do Alentejo;[25-45[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.34;0.0
2021;Segundo;Região de Saúde do Alentejo;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;8.32;0.0
2021;Segundo;Região de Saúde do Alentejo;[45-65[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.18;16.67
2021;Segundo;Região de Saúde do Alentejo;[45-65[;9;Doenças do aparelho circulatório;16.11;4.07
2021;Segundo;Região de Saúde do Alentejo;[45-65[;10;Doenças do aparelho respiratório;4.65;9.86
2024;Quarto;Região de Saúde do Alentejo;[65-120[;22;Códigos para fins especiais;0.2;28.57
2024;Quarto;Região de Saúde do Algarve;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.2;0.0
2024;Quarto;Região de Saúde do Algarve;[0-1[;6;Doenças do sistema nervoso;0.2;50.0
2024;Quarto;Região de Saúde do Algarve;[0-1[;14;Doenças do aparelho geniturinário;0.69;0.0
2024;Quarto;Região de Saúde do Algarve;[1-5[;6;Doenças do sistema nervoso;1.64;0.0
2024;Quarto;Região de Saúde do Algarve;[1-5[;14;Doenças do aparelho geniturinário;8.2;0.0
2024;Quarto;Região de Saúde do Algarve;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;3.28;0.0
2024;Quarto;Região de Saúde do Algarve;[1-5[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;0.82;0.0
2024;Quarto;Região de Saúde do Algarve;[15-25[;6;Doenças do sistema nervoso;1.73;0.0
2024;Quarto;Região de Saúde do Algarve;[15-25[;10;Doenças do aparelho respiratório;3.21;0.0
2024;Quarto;Região de Saúde do Algarve;[25-45[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.41;0.0
2024;Quarto;Região de Saúde do Algarve;[25-45[;6;Doenças do sistema nervoso;1.43;0.0
2024;Quarto;Região de Saúde do Algarve;[25-45[;10;Doenças do aparelho respiratório;2.38;2.86
2024;Quarto;Região de Saúde do Algarve;[25-45[;12;Doenças da pele e do tecido subcutâneo;0.75;0.0
2024;Quarto;Região de Saúde do Algarve;[25-45[;19;Lesões, envenenamento e algumas outras consequências de causas externas;7.47;0.91
2024;Quarto;Região de Saúde do Algarve;[25-45[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;1.29;0.0
2024;Quarto;Região de Saúde do Algarve;[25-45[;22;Códigos para fins especiais;0.07;0.0
2024;Quarto;Região de Saúde do Algarve;[45-65[;2;Neoplasias;15.76;15.09
2024;Quarto;Região de Saúde do Algarve;[45-65[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;3.19;4.26
2024;Quarto;Região de Saúde do Algarve;[45-65[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.51;13.51
2024;Quarto;Região de Saúde do Algarve;[5-15[;8;Doenças do ouvido e da apófise mastóide;6.75;0.0
2024;Quarto;Região de Saúde do Algarve;[5-15[;12;Doenças da pele e do tecido subcutâneo;2.45;0.0
2024;Quarto;Região de Saúde do Algarve;[5-15[;19;Lesões, envenenamento e algumas outras consequências de causas externas;14.11;0.0
2024;Quarto;Região de Saúde do Algarve;[65-120[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.88;26.67
2024;Quarto;Região de Saúde do Algarve;[65-120[;10;Doenças do aparelho respiratório;19.01;31.85
2024;Quarto;Região de Saúde do Algarve;[65-120[;14;Doenças do aparelho geniturinário;9.04;13.59
2024;Quarto;Região de Saúde do Centro;[0-1[;9;Doenças do aparelho circulatório;0.03;0.0
2024;Quarto;Região de Saúde do Centro;[0-1[;14;Doenças do aparelho geniturinário;0.98;0.0
2024;Quarto;Região de Saúde do Centro;[0-1[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.78;7.41
2024;Quarto;Região de Saúde do Centro;[0-1[;22;Códigos para fins especiais;0.06;0.0
2024;Segundo;Região de Saúde do Centro;[5-15[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;1.23;0.0
2024;Segundo;Região de Saúde do Centro;[5-15[;7;Doenças do olho e anexos;0.45;0.0
2024;Segundo;Região de Saúde do Centro;[65-120[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.83;9.55
2024;Segundo;Região de Saúde do Centro;[65-120[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.88;6.59
2024;Segundo;Região de Saúde do Centro;[65-120[;7;Doenças do olho e anexos;0.32;0.0
2024;Segundo;Região de Saúde do Centro;[65-120[;9;Doenças do aparelho circulatório;21.51;10.27
2024;Segundo;Região de Saúde do Centro;[65-120[;10;Doenças do aparelho respiratório;17.12;18.41
2024;Segundo;Região de Saúde do Norte;[0-1[;1;Algumas doenças infecciosas e parasitárias;1.85;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;2;Neoplasias;0.18;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;0.1;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;4;Doenças endócrinas, nutricionais e metabólicas;0.11;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;0.02;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;6;Doenças do sistema nervoso;0.24;6.67
2024;Segundo;Região de Saúde do Norte;[0-1[;10;Doenças do aparelho respiratório;4.11;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;17;Malformações congénitas, deformações e anomalias cromossómicas;0.89;0.0
2024;Segundo;Região de Saúde do Norte;[0-1[;19;Lesões, envenenamento e algumas outras consequências de causas externas;0.29;0.0
2024;Segundo;Região de Saúde do Norte;[1-5[;4;Doenças endócrinas, nutricionais e metabólicas;1.5;0.0
2024;Segundo;Região de Saúde LVT;[1-5[;13;Doenças do aparelho osteomuscular e do tecido conjuntivo;1.66;0.0
2024;Segundo;Região de Saúde LVT;[1-5[;17;Malformações congénitas, deformações e anomalias cromossómicas;7.73;0.0
2024;Segundo;Região de Saúde LVT;[15-25[;12;Doenças da pele e do tecido subcutâneo;1.62;0.0
2024;Segundo;Região de Saúde LVT;[15-25[;15;Gravidez, parto e puerpério;40.73;0.0
2024;Segundo;Região de Saúde LVT;[25-45[;2;Neoplasias;4.72;4.48
2024;Segundo;Região de Saúde LVT;[25-45[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;4.69;0.0
2024;Segundo;Região de Saúde LVT;[25-45[;22;Códigos para fins especiais;0.12;0.0
2024;Segundo;Região de Saúde LVT;[45-65[;1;Algumas doenças infecciosas e parasitárias;2.93;11.76
2024;Segundo;Região de Saúde LVT;[45-65[;5;Transtornos mentais, comportamentais e de neurodesenvolvimento;3.81;0.23
2024;Segundo;Região de Saúde LVT;[45-65[;6;Doenças do sistema nervoso;2.7;5.75
2024;Segundo;Região de Saúde LVT;[45-65[;15;Gravidez, parto e puerpério;0.31;0.0
2024;Segundo;Região de Saúde LVT;[45-65[;16;Algumas condições originadas no período perinatal;0.01;100.0
2024;Segundo;Região de Saúde LVT;[5-15[;1;Algumas doenças infecciosas e parasitárias;6.77;0.0
2024;Segundo;Região de Saúde LVT;[5-15[;2;Neoplasias;3.45;5.77
2024;Segundo;Região de Saúde LVT;[5-15[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;8.63;0.0
2024;Segundo;Região de Saúde LVT;[5-15[;8;Doenças do ouvido e da apófise mastóide;2.66;0.0
2024;Segundo;Região de Saúde LVT;[5-15[;11;Doenças do aparelho digestivo;12.42;0.0
2024;Segundo;Região de Saúde LVT;[65-120[;4;Doenças endócrinas, nutricionais e metabólicas;2.62;10.83
2024;Segundo;Região de Saúde LVT;[65-120[;6;Doenças do sistema nervoso;1.73;8.0
2024;Segundo;Região de Saúde do Alentejo;[0-1[;8;Doenças do ouvido e da apófise mastóide;0.28;0.0
2024;Segundo;Região de Saúde do Alentejo;[0-1[;12;Doenças da pele e do tecido subcutâneo;0.28;0.0
2024;Segundo;Região de Saúde do Alentejo;[0-1[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.8;0.0
2024;Segundo;Região de Saúde do Alentejo;[1-5[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;17.76;0.0
2024;Segundo;Região de Saúde do Alentejo;[1-5[;22;Códigos para fins especiais;0.93;0.0
2024;Segundo;Região de Saúde do Alentejo;[15-25[;1;Algumas doenças infecciosas e parasitárias;2.83;0.0
2024;Segundo;Região de Saúde do Alentejo;[15-25[;6;Doenças do sistema nervoso;1.41;0.0
2024;Segundo;Região de Saúde do Alentejo;[15-25[;10;Doenças do aparelho respiratório;7.42;0.0
2024;Segundo;Região de Saúde do Alentejo;[15-25[;21;Fatores que influenciam o estado de saúde e o contacto com os serviços de saúde;2.83;0.0
2024;Segundo;Região de Saúde do Alentejo;[25-45[;4;Doenças endócrinas, nutricionais e metabólicas;2.55;0.0
2024;Segundo;Região de Saúde do Alentejo;[25-45[;6;Doenças do sistema nervoso;0.94;0.0
2024;Segundo;Região de Saúde do Alentejo;[25-45[;10;Doenças do aparelho respiratório;2.55;3.7
2024;Segundo;Região de Saúde do Alentejo;[25-45[;11;Doenças do aparelho digestivo;9.91;0.0
2024;Segundo;Região de Saúde do Alentejo;[25-45[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;0.94;0.0
2024;Segundo;Região de Saúde do Alentejo;[25-45[;22;Códigos para fins especiais;0.19;0.0
2024;Segundo;Região de Saúde do Alentejo;[45-65[;2;Neoplasias;13.11;15.76
2024;Segundo;Região de Saúde do Alentejo;[45-65[;3;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários;1.35;5.26
2024;Segundo;Região de Saúde do Alentejo;[45-65[;8;Doenças do ouvido e da apófise mastóide;0.14;0.0
2024;Segundo;Região de Saúde do Alentejo;[45-65[;14;Doenças do aparelho geniturinário;7.55;1.89
2024;Segundo;Região de Saúde do Alentejo;[45-65[;18;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;1.92;0.0
