tempo;regiao;entidade;localizacao_geografica;ebitda;gastos_operacionais;rendimentos_operacionais;resultado_liquido;resultados_operacionais
2015-06;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-4758365.6;37366389.4;30539406.76;-6998000.12;-6826982.640000001
2015-06;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;7102474.449999999;27661625.13;34764099.58;7526415.890000001;7102474.449999999
2015-06;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-4309906.119999999;38140609.279999994;33054150.240000002;-4994607.659999999;-5086459.04
2015-06;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-6888723.86;29127158.78;21702083.07;-7313463.22;-7425075.71
2015-06;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-2495835.43;42451087.870000005;39146171.82;-3445644.42;-3304916.05
2015-06;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;33556.61;10317882.57;10167389.34;-592843.8999999999;-150493.23
2015-06;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;1315538.67;70766154.17999999;70597128.33000001;340918.47000000003;-169025.84999999998
2015-06;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;282545.01;3730570.6599999997;3568492.8;-180985.4;-162077.86
2015-06;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-1279777.23;59781195.03;55688642.849999994;-4073604.08;-4092552.18
2015-06;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;3413850.9600000004;58861973.82;59122912.41;1297284.0799999998;260938.58999999997
2015-06;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-2026258.36;56492519.24;53094831.07;-4109494.3899999997;-3397688.17
2015-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;-2642781.18;39307804.730000004;36096594.59;-3198934.13;-3211210.14
2015-06;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;2556457.2199999997;23288367.06;25295709.5;1767053.77;2007342.44
2015-06;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;315487.95;42808992.910000004;41472942.349999994;-1015358.16;-1336050.5599999998
2015-07;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-6297368.760000001;44613488.75;35907158.69;-8781629.16;-8706330.06
2015-07;Região de Saúde Norte;Centro Hospitalar do Tâmega e Sousa, EPE;41.2494561, -8.264901;6125664.51;46445063.72;50166665.739999995;4411784.550000001;3721602.02
2015-07;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-9155783.11;230718058.92000002;216348498.67;-13539371.73;-14369560.25
2015-07;Região de Saúde Norte;Centro Hospitalar Universitário de São João, EPE;41.1831056, -8.6010558;4521491.18;188982326.29;188424033.81;1431754.22;-558292.48
2015-07;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;7637048.47;104071792.59;108401647.6;8750322.49;4329855.01
2015-07;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-6683586.73;45484819.55;37509511.769999996;-8162863.45;-7975307.78
2015-07;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;201687.49;47652812.01;46859748.82;-788446.17;-793063.19
2015-08;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-4914610.010000001;139169485.01;129940212.28;-10181609.08;-9229272.73
2015-08;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-5936326.350000001;50403511.059999995;43020304.589999996;-6992402.74;-7383206.47
2015-08;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;1656421.73;44448162.64;46104584.37;2239005.63;1656421.73
2015-08;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-7333131.529999999;260237298.99;246972242.06;-12696048.68;-13265056.930000002
2015-08;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-32682963.11;269946683.87;229787405.26;-40259558.35;-40159278.61
2015-08;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;375606.55000000005;2686736.5300000003;3062343.08;412371.36;375606.55000000005
2015-08;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;549302.75;14169946.379999999;14473643.4;-138057.25;303697.02
2015-08;Região de Saúde LVT;Hospital Fernando Fonseca, EPE;38.7422257, -9.2264834;-11995770.06;109171758.36999999;94628273.52;-14524773.639999999;-14543484.850000001
2015-08;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;324058.10000000003;3135399.24;3377653.47;259194.25999999998;242254.23
2015-08;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-472829.20999999996;42860394.09;41413397.36;-1353111.6300000001;-1446996.73
2015-08;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-4872334.95;77396699.3;70743000.11999999;-7308380.27;-6653699.18
2015-08;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;453325.76999999996;52660815.42;52105177.79;-568978.52;-555637.6299999999
2015-09;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;35729.799999999996;60564883.72;58002553.64;-2020866.4100000001;-2562330.08
2015-09;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-3517929.38;156303470.48;147916029.68;-9350088.34;-8387440.800000001
2015-09;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-7507262.46;76412200.07000001;66552067.800000004;-13014933.93;-9860132.27
2015-09;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-30376508.37;323037052.58000004;287928796.46;-32325775.36;-35108256.12
2015-09;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;2901600.7399999998;139206775.09;137825976.49;10034416.17;-1380798.6
2015-09;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-42773946.03;307572138.96000004;256401959.79;-51141885.47;-51170179.17
2015-09;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;416148.22;3068283.73;3484431.95;447792.06;416148.22
2015-09;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-7831746.76;58466093.739999995;48973562.769999996;-9745340.56;-9492530.97
2015-09;Região de Saúde do Centro;Unidade Local de Saúde de Castelo Branco, EPE;39.8212263, -7.4981271;-773960.57;48233518.6;46364530.879999995;-1731034.84;-1868987.72
2015-09;Região de Saúde do Alentejo;Unidade Local de Saúde do Norte Alentejano, EPE;39.3003425, -7.4263845;658556.91;58968767.75;58490364.87;-499521.72000000003;-478402.88
2015-10;Região de Saúde Norte;Centro Hospitalar do Alto Ave, EPE;41.4387173, -8.3086907;0.0;0.0;0.0;0.0;0.0
2015-10;Região de Saúde do Centro;Centro Hospitalar e Universitário de Coimbra, EPE;40.2191523, -8.4098211;-28254205.52;357398727.29;323887024.27;-30464992.22;-33511703.02
2015-10;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-4361634.2299999995;39184012.36;33714221.129999995;-5184629.64;-5469791.2299999995
2015-10;Região de Saúde LVT;Hospital Distrital Santarém, EPE;39.2410946, -8.6937515;-9307237.950000001;65229852.919999994;54077299.19;-11414071.44;-11152553.73
2015-10;Região de Saúde do Alentejo;Hospital Espírito Santo de Évora, EPE;38.5684861, -7.9032848;-6565877.73;70030283.19;61218006.35;-7905435.529999999;-8812276.84
2015-10;Região de Saúde LVT;Hospital Garcia de Orta, EPE - Almada;38.6658713, -9.1822554;3105823.75;116677779.97;117216490.09;1173202.4100000001;538710.12
2015-10;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;856260.29;6485214.38;6596030.67;48601.06;110816.29
2015-10;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-3613475.6900000004;98964976.37;93036704.75;-6531141.62;-5928271.62
2015-11;Região de Saúde Norte;Centro Hospitalar do Alto Ave, EPE;41.4387173, -8.3086907;0.0;0.0;0.0;0.0;0.0
2015-11;Região de Saúde LVT;Centro Hospitalar do Barreiro - Montijo, EPE;38.6554005, -9.0592392;-8587179.700000001;68750872.49;56387944.669999994;-12447951.68;-12362927.82
2015-11;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-4199776.0200000005;43350878.21;37932129.49;-5096766.64;-5418748.72
2015-11;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;3822036.4899999998;166638054.65;165202485.92000002;-1730699.62;-1435568.73
2015-11;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-5599516.260000001;245345594.65;235104968.94;-10100093.22;-10240625.71
2015-11;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-53840340.96;378470152.24;314427605.09999996;-64519273.86;-64042547.14
2015-11;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-5723664.71;160162120.67000002;148197052.41;-11251840.21;-11965068.26
2015-11;Região de Saúde do Centro;Hospital Rovisco Pais;40.297919, -8.7707806;1093793.73;7162031.34;7510381.07;280442.95;348349.73000000004
2015-11;Região de Saúde do Centro;Instituto Português de Oncologia de Coimbra, EPE;40.2162514, -8.4103814;1326104.8599999999;44825306.190000005;43328293.11;380034.33;-1497013.0799999998
2015-11;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;-8353685.84;112482505.36;99041258.22;-10566337.06;-13441247.139999999
2015-11;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-4654603.1899999995;109828767.94999999;102649087.05;-7780025.5;-7179680.9
2015-11;Região de Saúde Norte;Unidade Local de Saúde do Alto Minho, EPE;41.7056054, -8.8252713;1784757.55;124082600.25;121299586.74;-2357440.44;-2783013.5100000002
2015-11;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;1783098.24;45352657.89;46110670.2;482370.49;758012.3099999999
2015-12;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;352903.1799999654;211117149.24000004;204320983.37;-12764246.320000034;-6796165.870000035
2015-12;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;3485418.1300000018;25335322.05;24365166.880000003;-1312250.659999998;-970155.1699999981
2015-12;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-9860976.630000029;125703085.56000002;107734676.08999999;-15220326.01000003;-17968409.47000003
2015-12;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-6653415.68999999;409575099.26;385712004.25;-26175792.31999999;-23863095.00999999
2015-12;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;2759848.4500000225;192556546.18999997;187267089.51;-3502933.7399999774;-5289456.679999977
2015-12;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-363716.40000001114;268467630.54;262544336.27;-5622669.87000001;-5923294.270000011
2015-12;Região de Saúde Norte;Hospital da Senhora da Oliveira Guimarães, EPE;41.4387173, -8.3086907;-2710977.099999997;84666088.91;79932300.36;-3900826.2799999975;-4733788.549999997
2015-12;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;3565047.4799999883;123148451.13000001;119903620.58;55129.8299999881;-3244830.550000012
2015-12;Região de Saúde Norte;Unidade Local de Saúde do Nordeste, EPE;41.8056532, -6.7888197;698245.8100000047;89675779.78;86665828.4;-2717366.489999995;-3009951.379999995
2016-01;Região de Saúde do Centro;Centro Hospitalar do Baixo Vouga, EPE;40.6362453, -8.6543716;-521771.81;6492282.0;5797249.22;-645072.6;-695032.78
2016-01;Região de Saúde Norte;Centro Hospitalar Póvoa Varzim / Vila do Conde, EPE;41.3828711, -8.7589945;-511974.2;2356835.72;1807491.21;-549509.97;-549344.51
2016-01;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;155094.76;8877972.26;8517853.370000001;-123043.71;-360118.89
2016-01;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-5552276.25;37735426.510000005;31445973.81;-6356504.91;-6289452.7
2016-01;Região de Saúde Norte;Centro Hospitalar Universitário do Porto, EPE;41.1472498, -8.6172617;-2575093.82;24819965.810000002;21823132.120000005;-2997088.54;-2996833.69
2016-01;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-859042.4;14597987.74;13159395.86;-1408943.97;-1438591.88
2016-01;Região de Saúde Norte;Hospital de Magalhães Lemos, EPE;41.1764649, -8.6649823;56542.99;2266688.77;2301666.73;35983.52;34977.96
2016-01;Região de Saúde LVT;Instituto Português de Oncologia de Lisboa, EPE;38.7396768, -9.1634516;21047.23;10004115.2;9537341.89;-466329.6;-466773.31
2016-01;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;789722.82;5849266.67;6496882.25;635034.57;647615.58
2016-02;Região de Saúde do Centro;Centro Hospitalar de Leiria, EPE;39.7414812, -8.7982706;540469.76;14890602.73;14855695.99;14467.87;-34906.74
2016-02;Região de Saúde Norte;Centro Hospitalar Médio Ave, EPE;41.3423984, -8.4802503;-804573.37;7433328.32;6628754.95;-802894.25;-804573.37
2016-02;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-10853093.89;73049668.06;60722221.27;-12659701.81;-12327446.79
2016-02;Região de Saúde do Centro;Hospital Dr. Francisco Zagalo - Ovar;40.8571967, -8.6318023;58863.06;976190.33;1035053.39;1659.58;58863.06
2016-02;Região de Saúde Norte;Instituto Português de Oncologia do Porto, EPE;41.1785642, -8.6062881;-1927744.69;22814599.19;19647603.04;-2439465.74;-3166996.15
2016-02;Região de Saúde Norte;Unidade Local de Saúde de Matosinhos, EPE;41.1794456, -8.6745115;-3132967.98;21633349.85;18093017.72;-3567510.99;-3540332.13
2016-03;Região de Saúde LVT;Centro Hospitalar de Lisboa - Zona Ocidental, EPE;38.708454, -9.216985;-8577655.95;61063821.75000001;50862426.53;-9771029.64;-10201395.22
2016-03;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;2010479.69;14989868.79;16769640.339999998;1926493.16;1779771.55
2016-03;Região de Saúde LVT;Centro Hospitalar Médio Tejo, EPE;39.478072, -8.5404429;-4192891.83;21915933.85;17327982.08;-4580481.22;-4587951.77
2016-03;Região de Saúde do Centro;Centro Hospitalar Universitário Cova da Beira, EPE;40.2804158, -7.4922407;-3833642.55;15094014.55;10987866.51;-4070599.35;-4106148.04
2016-03;Região de Saúde LVT;Centro Hospitalar Universitário de Lisboa Central, EPE;38.7166948, -9.1371248;-16658152.84;110363152.28;91493470.09;-19377569.18;-18869682.19
2016-03;Região de Saúde do Centro;Hospital Arcebispo João Crisóstomo - Cantanhede;40.3470015, -8.5933462;256264.59;901796.4700000001;1158061.06;254182.62;256264.59
2016-03;Região de Saúde Norte;Hospital Distrital S.Maria Maior, EPE - Barcelos;41.5324234, -8.6171561;-1124459.64;6347980.15;5126803.89;-1187672.21;-1221176.26
2016-03;Região de Saúde LVT;Instituto de Oftalmologia Dr. Gama Pinto;38.7218793, -9.144249;42633.19;1263725.08;1278459.95;36544.77;14734.87
2016-03;Região de Saúde do Alentejo;Unidade Local de Saúde do Litoral Alentejano, EPE;38.0162314, -8.6956768;207353.95;12330107.57;12245079.13;-34286.89;-85028.44
2016-04;Região de Saúde Norte;Centro Hospitalar de Entre o Douro e Vouga, EPE;40.9293884, -8.5458794;-1863544.16;29029679.599999998;26036579.75;-2725352.29;-2993099.85
2016-04;Região de Saúde LVT;Centro Hospitalar do Oeste, SPA;39.4054629, -9.1258493;2525414.21;20258303.0;22476675.05;2424593.69;2218372.05
2016-04;Região de Saúde LVT;Centro Hospitalar Psiquiátrico de Lisboa, SPA;38.7569771, -9.1460705;116953.71;8458172.200000001;7108278.7700000005;-1383476.2;-1349893.43
2016-04;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-9637968.12;135604889.59;122760066.28;-12825591.77;-12844823.31
2016-04;Região de Saúde Norte;Centro Hospitalar Vila Nova Gaia/Espinho, EPE;41.1094138, -8.5972617;-5263980.0;61529496.779999994;53949970.99;-7354209.26;-7579525.79
2016-04;Região de Saúde do Alentejo;Unidade Local de Saúde do Baixo Alentejo, EPE;38.014123, -7.8721227;200183.47;28113920.18;27765849.44;-341685.79;-348070.74
2016-05;Região de Saúde LVT;Centro Hospitalar de Setúbal, EPE;38.5283754, -8.8818638;-10167032.01;47278305.03;35825814.42999999;-11667555.99;-11452490.600000009
2016-05;Região de Saúde Norte;Centro Hospitalar Trás-os-Montes e Alto Douro, EPE;41.3031784, -7.7515252;-9001158.89;54120718.58;42689289.57;-10330932.88;-11431429.009999998
2016-05;Região de Saúde do Algarve;Centro Hospitalar Universitário do Algarve, E.P.E;37.0238973, -7.9281554;-5386943.93;78192768.42;70685200.13;-2407564.71;-7507568.290000007
2016-05;Região de Saúde LVT;Centro Hospitalar Universitário Lisboa Norte, EPE;38.7500861, -9.1616116;-19569629.74;171538075.92;147798294.48;-25058830.31;-23739781.439999998
2016-05;Região de Saúde do Centro;Hospital Distrital Figueira da Foz, EPE;40.117897, -8.8586755;98858.55;11519057.790000001;11368932.920000002;-37584.08;-150124.86999999918
