geocod;geodsg;dim_3;dim_3_t;dim_4;dim_4_t;ind_string;valor;periodo
1701111;Sintra;2;M;62;55 - 59 anos;15 564;15564;2023
15;Algarve;1;H;62;55 - 59 anos;15 589;15589;2023
150;Algarve;1;H;62;55 - 59 anos;15 589;15589;2023
1701111;Sintra;T;HM;82;75 - 79 anos;15 619;15619;2023
1120303;Braga;T;HM;61;50 - 54 anos;15 649;15649;2023
16F;Região de Leiria;T;HM;32;25 - 29 anos;15 678;15678;2023
16B1011;Nazaré;T;HM;T;Total;15 698;15698;2023
16J;Beiras e Serra da Estrela;T;HM;81;70 - 74 anos;15 718;15718;2023
11C;Tâmega e Sousa;1;H;61;50 - 54 anos;15 727;15727;2023
112;Cávado;2;M;71;60 - 64 anos;15 728;15728;2023
185;Lezíria do Tejo;T;HM;72;65 - 69 anos;15 743;15743;2023
3003102;Câmara de Lobos;1;H;T;Total;15 754;15754;2023
18;Alentejo;2;M;21;10 - 14 anos;15 786;15786;2023
16B;Oeste;T;HM;11;0 - 4 anos;15 807;15807;2023
111;Alto Minho;T;HM;81;70 - 74 anos;15 813;15813;2023
1701107;Loures;T;HM;52;45 - 49 anos;15 819;15819;2023
11A1312;Porto;T;HM;32;25 - 29 anos;15 823;15823;2023
16F;Região de Leiria;T;HM;31;20 - 24 anos;15 823;15823;2023
11C;Tâmega e Sousa;T;HM;82;75 - 79 anos;15 826;15826;2023
11C;Tâmega e Sousa;1;H;62;55 - 59 anos;15 836;15836;2023
1701106;Lisboa;2;M;82;75 - 79 anos;15 855;15855;2023
112;Cávado;1;H;61;50 - 54 anos;15 867;15867;2023
112;Cávado;2;M;51;40 - 44 anos;15 922;15922;2023
119;Ave;1;H;62;55 - 59 anos;15 935;15935;2023
1870706;Montemor-o-Novo;T;HM;T;Total;15 951;15951;2023
119;Ave;1;H;52;45 - 49 anos;15 959;15959;2023
16E;Região de Coimbra;1;H;52;45 - 49 anos;15 959;15959;2023
11A1312;Porto;T;HM;72;65 - 69 anos;15 970;15970;2023
11A1312;Porto;T;HM;61;50 - 54 anos;15 985;15985;2023
11A1312;Porto;T;HM;51;40 - 44 anos;15 996;15996;2023
2004205;Ribeira Grande;1;H;T;Total;15 996;15996;2023
119;Ave;1;H;61;50 - 54 anos;16 013;16013;2023
15;Algarve;T;HM;91;80 - 84 anos;16 024;16024;2023
150;Algarve;T;HM;91;80 - 84 anos;16 024;16024;2023
1701106;Lisboa;1;H;62;55 - 59 anos;16 035;16035;2023
16F;Região de Leiria;T;HM;41;30 - 34 anos;16 054;16054;2023
16D;Região de Aveiro;T;HM;12;5 - 9 anos;16 061;16061;2023
15;Algarve;T;HM;92;85 e mais anos;16 066;16066;2023
150;Algarve;T;HM;92;85 e mais anos;16 066;16066;2023
1120303;Braga;T;HM;52;45 - 49 anos;16 139;16139;2023
16E;Região de Coimbra;2;M;81;70 - 74 anos;16 155;16155;2023
119;Ave;T;HM;11;0 - 4 anos;16 173;16173;2023
16I;Médio Tejo;T;HM;52;45 - 49 anos;16 209;16209;2023
11C;Tâmega e Sousa;2;M;71;60 - 64 anos;16 235;16235;2023
16I1401;Abrantes;1;H;T;Total;16 242;16242;2023
11A1312;Porto;T;HM;42;35 - 39 anos;16 265;16265;2023
2004205;Ribeira Grande;2;M;T;Total;16 284;16284;2023
3;Região Autónoma da Madeira;T;HM;72;65 - 69 anos;16 322;16322;2023
30;Região Autónoma da Madeira;T;HM;72;65 - 69 anos;16 322;16322;2023
300;Região Autónoma da Madeira;T;HM;72;65 - 69 anos;16 322;16322;2023
11A1312;Porto;T;HM;62;55 - 59 anos;16 323;16323;2023
11A1317;Vila Nova de Gaia;T;HM;32;25 - 29 anos;16 349;16349;2023
18;Alentejo;1;H;21;10 - 14 anos;16 358;16358;2023
2004301;Angra do Heroísmo;1;H;T;Total;16 359;16359;2023
119;Ave;2;M;71;60 - 64 anos;16 363;16363;2023
11C;Tâmega e Sousa;2;M;52;45 - 49 anos;16 376;16376;2023
15;Algarve;1;H;51;40 - 44 anos;16 391;16391;2023
150;Algarve;1;H;51;40 - 44 anos;16 391;16391;2023
11C;Tâmega e Sousa;T;HM;12;5 - 9 anos;16 394;16394;2023
2;Região Autónoma dos Açores;T;HM;71;60 - 64 anos;16 402;16402;2023
20;Região Autónoma dos Açores;T;HM;71;60 - 64 anos;16 402;16402;2023
200;Região Autónoma dos Açores;T;HM;71;60 - 64 anos;16 402;16402;2023
16I;Médio Tejo;T;HM;61;50 - 54 anos;16 426;16426;2023
1111602;Caminha;T;HM;T;Total;16 442;16442;2023
112;Cávado;1;H;52;45 - 49 anos;16 449;16449;2023
16F;Região de Leiria;T;HM;42;35 - 39 anos;16 478;16478;2023
1840205;Beja;1;H;T;Total;16 559;16559;2023
16F1004;Batalha;T;HM;T;Total;16 565;16565;2023
18;Alentejo;2;M;32;25 - 29 anos;16 575;16575;2023
111;Alto Minho;T;HM;62;55 - 59 anos;16 585;16585;2023
16E0602;Cantanhede;1;H;T;Total;16 590;16590;2023
15;Algarve;2;M;72;65 - 69 anos;16 605;16605;2023
150;Algarve;2;M;72;65 - 69 anos;16 605;16605;2023
16I1419;Torres Novas;1;H;T;Total;16 614;16614;2023
18;Alentejo;1;H;82;75 - 79 anos;16 660;16660;2023
11A1312;Porto;T;HM;71;60 - 64 anos;16 663;16663;2023
111;Alto Minho;T;HM;61;50 - 54 anos;16 678;16678;2023
185;Lezíria do Tejo;T;HM;51;40 - 44 anos;16 688;16688;2023
16J;Beiras e Serra da Estrela;T;HM;71;60 - 64 anos;16 707;16707;2023
16B;Oeste;T;HM;12;5 - 9 anos;16 708;16708;2023
112;Cávado;2;M;62;55 - 59 anos;16 719;16719;2023
16E;Região de Coimbra;2;M;72;65 - 69 anos;16 727;16727;2023
16G;Viseu Dão Lafões;T;HM;51;40 - 44 anos;16 729;16729;2023
2;Região Autónoma dos Açores;T;HM;42;35 - 39 anos;16 767;16767;2023
20;Região Autónoma dos Açores;T;HM;42;35 - 39 anos;16 767;16767;2023
200;Região Autónoma dos Açores;T;HM;42;35 - 39 anos;16 767;16767;2023
1851405;Benavente;2;M;T;Total;16 770;16770;2023
1701111;Sintra;2;M;61;50 - 54 anos;16 772;16772;2023
15;Algarve;1;H;61;50 - 54 anos;16 778;16778;2023
150;Algarve;1;H;61;50 - 54 anos;16 778;16778;2023
16I;Médio Tejo;T;HM;72;65 - 69 anos;16 809;16809;2023
1500807;Lagos;1;H;T;Total;16 811;16811;2023
1701106;Lisboa;2;M;81;70 - 74 anos;16 844;16844;2023
185;Lezíria do Tejo;T;HM;71;60 - 64 anos;16 850;16850;2023
16E;Região de Coimbra;2;M;61;50 - 54 anos;16 863;16863;2023
