geocod,geodsg,dim_3,dim_3_t,ind_string,valor,periodo,sinal_conv,sinal_conv_desc
11C,Tâmega e Sousa,4621,"Comércio por grosso de cereais, tabaco e cortiça em bruto, sementes, outras matérias-primas agrícolas e alimentos para animais",-3 069,-3069,2022,,
11C,Tâmega e Sousa,46214,"Comércio por grosso de cereais, sementes, leguminosas, oleaginosas e outras matérias-primas agrícolas",-3 069,-3069,2022,,
11A,Área Metropolitana do Porto,478,"Comércio a retalho em bancas, feiras e unidades móveis de venda",-3 058,-3058,2022,,
16F,Região de Leiria,13991,Fabricação de bordados,-3 054,-3054,2022,,
16,Centro,73,"Publicidade, estudos de mercado e sondagens de opinião",-3 052,-3052,2022,,
17,Área Metropolitana de Lisboa,28293,"Fabricação de outras máquinas diversas de uso geral, n.e.",-3 038,-3038,2022,,
170,Área Metropolitana de Lisboa,28293,"Fabricação de outras máquinas diversas de uso geral, n.e.",-3 038,-3038,2022,,
16E,Região de Coimbra,69,Atividades jurídicas e de contabilidade,-3 035,-3035,2022,,
16E,Região de Coimbra,692,Atividades de contabilidade e auditoria; consultoria fiscal,-3 035,-3035,2022,,
16E,Região de Coimbra,6920,Atividades de contabilidade e auditoria; consultoria fiscal,-3 035,-3035,2022,,
16E,Região de Coimbra,69200,Atividades de contabilidade e auditoria; consultoria fiscal,-3 035,-3035,2022,,
181,Alentejo Litoral,56303,Pastelarias e casas de chá,-3 027,-3027,2022,,
16I,Médio Tejo,46731,Comércio por grosso de madeira em bruto e de produtos derivados,-3 008,-3008,2022,,
16J,Beiras e Serra da Estrela,4313,Perfurações e sondagens,-3 000,-3000,2022,,
16J,Beiras e Serra da Estrela,43130,Perfurações e sondagens,-3 000,-3000,2022,,
187,Alentejo Central,023,"Extração de cortiça, resina e apanha de outros produtos florestais, exceto madeira",-3 000,-3000,2022,,
187,Alentejo Central,0230,"Extração de cortiça, resina e apanha de outros produtos florestais, exceto madeira",-3 000,-3000,2022,,
187,Alentejo Central,02300,"Extração de cortiça, resina e apanha de outros produtos florestais, exceto madeira",-3 000,-3000,2022,,
3,Região Autónoma da Madeira,4779,"Comércio a retalho de artigos em segunda mão, em estabelecimentos especializados",-3 000,-3000,2022,,
3,Região Autónoma da Madeira,47790,"Comércio a retalho de artigos em segunda mão, em estabelecimentos especializados",-3 000,-3000,2022,,
30,Região Autónoma da Madeira,4779,"Comércio a retalho de artigos em segunda mão, em estabelecimentos especializados",-3 000,-3000,2022,,
30,Região Autónoma da Madeira,47790,"Comércio a retalho de artigos em segunda mão, em estabelecimentos especializados",-3 000,-3000,2022,,
